latitude,longitude
39.976736,32.562732
40.0347414,32.564986
40.0394137,32.8454274
40.03477256666667,32.85061416666667
40.0321634,32.8850429
39.97579505,32.88561125
39.93757189999999,32.8803594
39.9079223,32.980424766666665
39.886608550000005,32.80070305
39.87839900000001,32.681737
39.8055024,32.5655549
39.8612552,32.541087
39.9572589,32.6475256
39.976736,32.562732
