latitude,longitude
39.976736,32.562732
40.0083059,32.5389911
40.0177946,32.3292369
40.2107414,32.7724813
40.0129334,32.740723
39.9779282,32.933983
39.9724559,32.9608261
39.958447,32.9380603
39.9549107,32.8487361
39.8815354,32.8680497
39.8131225,32.5773121
39.976736,32.562732
