latitude,longitude
39.976736,32.562732
39.9698979,32.6342088
39.98351,32.6494747
40.0004787,32.8075033
39.9862099,32.8023371
39.9907557,32.7953016
39.92713435,32.81390005
39.9025173,32.8057286
39.88492655,32.81935825
39.7887308,32.8295055
39.9651506,32.9138078
39.9093811,32.8682118
39.8965922,32.848243
39.976736,32.562732
