latitude,longitude,employee_count,pickup_point,bus_number
39.958773840000006,32.72955046,5.0,8.0,31
39.958773840000006,32.72955046,5.0,8.0,31
39.958773840000006,32.72955046,5.0,8.0,31
39.958773840000006,32.72955046,5.0,8.0,31
39.958773840000006,32.72955046,5.0,8.0,31
39.98255338571429,32.84409947142858,7.0,9.0,31
39.98255338571429,32.84409947142858,7.0,9.0,31
39.98255338571429,32.84409947142858,7.0,9.0,31
39.98255338571429,32.84409947142858,7.0,9.0,31
39.98255338571429,32.84409947142858,7.0,9.0,31
39.98255338571429,32.84409947142858,7.0,9.0,31
39.98255338571429,32.84409947142858,7.0,9.0,31
39.96440556666666,32.941169633333324,3.0,10.0,31
39.96440556666666,32.941169633333324,3.0,10.0,31
39.96440556666666,32.941169633333324,3.0,10.0,31
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
39.95748273809524,32.55701282380952,21.0,11.0,22
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,22
40.018937736842105,32.53090673157894,19.0,12.0,22
40.018937736842105,32.53090673157894,19.0,12.0,22
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,3
40.018937736842105,32.53090673157894,19.0,12.0,22
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.940318846666656,32.654095266666666,15.0,13.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.93958719090909,32.59377574545454,11.0,14.0,51
39.989115700000006,32.885323,3.0,15.0,26
39.989115700000006,32.885323,3.0,15.0,26
39.989115700000006,32.885323,3.0,15.0,26
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.94669438,32.65300949,20.0,16.0,22
39.9706705,32.64135752,5.0,17.0,26
39.9706705,32.64135752,5.0,17.0,26
39.9706705,32.64135752,5.0,17.0,26
39.9706705,32.64135752,5.0,17.0,26
39.9706705,32.64135752,5.0,17.0,26
