latitude,longitude
39.976736,32.562732
40.0190344,32.3107517
39.9283075,32.5712101
39.9819781,32.6786008
39.9703578,32.7053834
39.8571568,32.7237843
39.98353725,32.85950915
39.9947425,32.8230541
39.976736,32.562732
