latitude,longitude
39.976736,32.562732
39.5776674,32.1476388
39.793394,32.806337
39.9207034,32.8862487
39.9157116,32.9219309
39.899684,32.9166357
39.90660915,32.93167835
39.9035674,32.96798615
39.994041,32.99535
39.9753255,32.9096737
39.967316,32.8593758
39.962029,32.81657
39.95495885,32.797985749999995
39.99322625,32.83940665
40.0244784,32.8563952
39.976736,32.562732
