latitude,longitude
39.976736,32.562732
40.00071974,32.527682299999995
40.075123,31.39928799999999
39.97158819523809,32.57684175714286
39.94128713333333,32.61553481666667
39.99389486666667,32.86989726666666
39.989556,32.86273343333334
39.976736,32.562732
