latitude,longitude
39.976736,32.562732
40.0223421,32.5222786
40.01885031538462,32.53211530000001
39.98874203333333,32.587483516666666
39.991254700000006,32.61772306666666
39.9835052,32.64030315
39.9706705,32.64135752
39.97436635,32.648217100000004
39.9981344,32.892584150000005
39.976736,32.562732
